folder,i,j,overlap
sun3d-mit_76_studyroom-76-1studyroom2,4,9,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,10,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,11,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,12,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,13,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,14,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,15,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,17,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,19,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,20,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,21,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,22,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,28,0.009
sun3d-mit_76_studyroom-76-1studyroom2,4,29,0.0714
sun3d-mit_76_studyroom-76-1studyroom2,4,30,0.0874
sun3d-mit_76_studyroom-76-1studyroom2,4,31,0.011
sun3d-mit_76_studyroom-76-1studyroom2,4,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,33,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,34,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,35,0.0185
sun3d-mit_76_studyroom-76-1studyroom2,4,36,0.0429
sun3d-mit_76_studyroom-76-1studyroom2,4,37,0.0804
sun3d-mit_76_studyroom-76-1studyroom2,4,38,0.242
sun3d-mit_76_studyroom-76-1studyroom2,4,39,0.4285
sun3d-mit_76_studyroom-76-1studyroom2,4,40,0.5357
sun3d-mit_76_studyroom-76-1studyroom2,4,41,0.3853
sun3d-mit_76_studyroom-76-1studyroom2,4,42,0.4248
sun3d-mit_76_studyroom-76-1studyroom2,4,43,0.5087
sun3d-mit_76_studyroom-76-1studyroom2,4,44,0.3107
sun3d-mit_76_studyroom-76-1studyroom2,4,45,0.2535
sun3d-mit_76_studyroom-76-1studyroom2,4,46,0.31
sun3d-mit_76_studyroom-76-1studyroom2,4,47,0.3876
sun3d-mit_76_studyroom-76-1studyroom2,4,48,0.348
sun3d-mit_76_studyroom-76-1studyroom2,4,49,0.2043
sun3d-mit_76_studyroom-76-1studyroom2,4,50,0.0624
sun3d-mit_76_studyroom-76-1studyroom2,4,51,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,52,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,53,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,54,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,55,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,56,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,57,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,4,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,6,0.5019
sun3d-mit_76_studyroom-76-1studyroom2,5,7,0.4119
sun3d-mit_76_studyroom-76-1studyroom2,5,8,0.1446
sun3d-mit_76_studyroom-76-1studyroom2,5,9,0.0046
sun3d-mit_76_studyroom-76-1studyroom2,5,10,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,11,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,12,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,13,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,14,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,15,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,17,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,19,0.0029
sun3d-mit_76_studyroom-76-1studyroom2,5,20,0.016
sun3d-mit_76_studyroom-76-1studyroom2,5,21,0.0148
sun3d-mit_76_studyroom-76-1studyroom2,5,22,0.0066
sun3d-mit_76_studyroom-76-1studyroom2,5,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,33,0.0301
sun3d-mit_76_studyroom-76-1studyroom2,5,34,0.1157
sun3d-mit_76_studyroom-76-1studyroom2,5,35,0.233
sun3d-mit_76_studyroom-76-1studyroom2,5,36,0.2641
sun3d-mit_76_studyroom-76-1studyroom2,5,37,0.3027
sun3d-mit_76_studyroom-76-1studyroom2,5,38,0.4124
sun3d-mit_76_studyroom-76-1studyroom2,5,39,0.494
sun3d-mit_76_studyroom-76-1studyroom2,5,40,0.3656
sun3d-mit_76_studyroom-76-1studyroom2,5,41,0.1963
sun3d-mit_76_studyroom-76-1studyroom2,5,42,0.2844
sun3d-mit_76_studyroom-76-1studyroom2,5,43,0.3984
sun3d-mit_76_studyroom-76-1studyroom2,5,44,0.3912
sun3d-mit_76_studyroom-76-1studyroom2,5,45,0.3679
sun3d-mit_76_studyroom-76-1studyroom2,5,46,0.5303
sun3d-mit_76_studyroom-76-1studyroom2,5,47,0.5944
sun3d-mit_76_studyroom-76-1studyroom2,5,48,0.5543
sun3d-mit_76_studyroom-76-1studyroom2,5,49,0.4102
sun3d-mit_76_studyroom-76-1studyroom2,5,50,0.1295
sun3d-mit_76_studyroom-76-1studyroom2,5,51,0.0226
sun3d-mit_76_studyroom-76-1studyroom2,5,52,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,53,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,54,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,55,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,56,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,57,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,5,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,7,0.8033
sun3d-mit_76_studyroom-76-1studyroom2,6,8,0.3023
sun3d-mit_76_studyroom-76-1studyroom2,6,9,0.044
sun3d-mit_76_studyroom-76-1studyroom2,6,10,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,11,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,12,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,13,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,14,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,15,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,17,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,19,0.0246
sun3d-mit_76_studyroom-76-1studyroom2,6,20,0.0669
sun3d-mit_76_studyroom-76-1studyroom2,6,21,0.0721
sun3d-mit_76_studyroom-76-1studyroom2,6,22,0.0357
sun3d-mit_76_studyroom-76-1studyroom2,6,23,0.0032
sun3d-mit_76_studyroom-76-1studyroom2,6,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,33,0.039
sun3d-mit_76_studyroom-76-1studyroom2,6,34,0.2331
sun3d-mit_76_studyroom-76-1studyroom2,6,35,0.3821
sun3d-mit_76_studyroom-76-1studyroom2,6,36,0.3998
sun3d-mit_76_studyroom-76-1studyroom2,6,37,0.4821
sun3d-mit_76_studyroom-76-1studyroom2,6,38,0.6154
sun3d-mit_76_studyroom-76-1studyroom2,6,39,0.4191
sun3d-mit_76_studyroom-76-1studyroom2,6,40,0.2026
sun3d-mit_76_studyroom-76-1studyroom2,6,41,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,42,0.0734
sun3d-mit_76_studyroom-76-1studyroom2,6,43,0.222
sun3d-mit_76_studyroom-76-1studyroom2,6,44,0.4713
sun3d-mit_76_studyroom-76-1studyroom2,6,45,0.6453
sun3d-mit_76_studyroom-76-1studyroom2,6,46,0.8037
sun3d-mit_76_studyroom-76-1studyroom2,6,47,0.7396
sun3d-mit_76_studyroom-76-1studyroom2,6,48,0.767
sun3d-mit_76_studyroom-76-1studyroom2,6,49,0.6887
sun3d-mit_76_studyroom-76-1studyroom2,6,50,0.2875
sun3d-mit_76_studyroom-76-1studyroom2,6,51,0.1072
sun3d-mit_76_studyroom-76-1studyroom2,6,52,0.0283
sun3d-mit_76_studyroom-76-1studyroom2,6,53,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,54,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,55,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,56,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,57,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,6,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,8,0.3455
sun3d-mit_76_studyroom-76-1studyroom2,7,9,0.0316
sun3d-mit_76_studyroom-76-1studyroom2,7,10,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,11,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,12,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,13,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,14,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,15,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,17,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,18,0.0001
sun3d-mit_76_studyroom-76-1studyroom2,7,19,0.015
sun3d-mit_76_studyroom-76-1studyroom2,7,20,0.0544
sun3d-mit_76_studyroom-76-1studyroom2,7,21,0.0566
sun3d-mit_76_studyroom-76-1studyroom2,7,22,0.0232
sun3d-mit_76_studyroom-76-1studyroom2,7,23,0.0001
sun3d-mit_76_studyroom-76-1studyroom2,7,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,33,0.0163
sun3d-mit_76_studyroom-76-1studyroom2,7,34,0.1476
sun3d-mit_76_studyroom-76-1studyroom2,7,35,0.3109
sun3d-mit_76_studyroom-76-1studyroom2,7,36,0.3426
sun3d-mit_76_studyroom-76-1studyroom2,7,37,0.4335
sun3d-mit_76_studyroom-76-1studyroom2,7,38,0.6572
sun3d-mit_76_studyroom-76-1studyroom2,7,39,0.433
sun3d-mit_76_studyroom-76-1studyroom2,7,40,0.1928
sun3d-mit_76_studyroom-76-1studyroom2,7,41,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,42,0.0422
sun3d-mit_76_studyroom-76-1studyroom2,7,43,0.1496
sun3d-mit_76_studyroom-76-1studyroom2,7,44,0.5265
sun3d-mit_76_studyroom-76-1studyroom2,7,45,0.7434
sun3d-mit_76_studyroom-76-1studyroom2,7,46,0.7682
sun3d-mit_76_studyroom-76-1studyroom2,7,47,0.6432
sun3d-mit_76_studyroom-76-1studyroom2,7,48,0.6221
sun3d-mit_76_studyroom-76-1studyroom2,7,49,0.638
sun3d-mit_76_studyroom-76-1studyroom2,7,50,0.3647
sun3d-mit_76_studyroom-76-1studyroom2,7,51,0.0996
sun3d-mit_76_studyroom-76-1studyroom2,7,52,0.018
sun3d-mit_76_studyroom-76-1studyroom2,7,53,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,54,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,55,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,56,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,57,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,7,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,9,0.2627
sun3d-mit_76_studyroom-76-1studyroom2,8,10,0.1419
sun3d-mit_76_studyroom-76-1studyroom2,8,11,0.0628
sun3d-mit_76_studyroom-76-1studyroom2,8,12,0.0441
sun3d-mit_76_studyroom-76-1studyroom2,8,13,0.0072
sun3d-mit_76_studyroom-76-1studyroom2,8,14,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,15,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,17,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,18,0.0002
sun3d-mit_76_studyroom-76-1studyroom2,8,19,0.0053
sun3d-mit_76_studyroom-76-1studyroom2,8,20,0.0369
sun3d-mit_76_studyroom-76-1studyroom2,8,21,0.0393
sun3d-mit_76_studyroom-76-1studyroom2,8,22,0.008
sun3d-mit_76_studyroom-76-1studyroom2,8,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,33,0.0013
sun3d-mit_76_studyroom-76-1studyroom2,8,34,0.1145
sun3d-mit_76_studyroom-76-1studyroom2,8,35,0.2004
sun3d-mit_76_studyroom-76-1studyroom2,8,36,0.2467
sun3d-mit_76_studyroom-76-1studyroom2,8,37,0.3364
sun3d-mit_76_studyroom-76-1studyroom2,8,38,0.5682
sun3d-mit_76_studyroom-76-1studyroom2,8,39,0.4149
sun3d-mit_76_studyroom-76-1studyroom2,8,40,0.0062
sun3d-mit_76_studyroom-76-1studyroom2,8,41,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,42,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,43,0.0035
sun3d-mit_76_studyroom-76-1studyroom2,8,44,0.5536
sun3d-mit_76_studyroom-76-1studyroom2,8,45,0.5299
sun3d-mit_76_studyroom-76-1studyroom2,8,46,0.5488
sun3d-mit_76_studyroom-76-1studyroom2,8,47,0.3934
sun3d-mit_76_studyroom-76-1studyroom2,8,48,0.3158
sun3d-mit_76_studyroom-76-1studyroom2,8,49,0.4914
sun3d-mit_76_studyroom-76-1studyroom2,8,50,0.7433
sun3d-mit_76_studyroom-76-1studyroom2,8,51,0.4092
sun3d-mit_76_studyroom-76-1studyroom2,8,52,0.2191
sun3d-mit_76_studyroom-76-1studyroom2,8,53,0.1318
sun3d-mit_76_studyroom-76-1studyroom2,8,54,0.0502
sun3d-mit_76_studyroom-76-1studyroom2,8,55,0.1062
sun3d-mit_76_studyroom-76-1studyroom2,8,56,0.0446
sun3d-mit_76_studyroom-76-1studyroom2,8,57,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,8,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,10,0.6524
sun3d-mit_76_studyroom-76-1studyroom2,9,11,0.3018
sun3d-mit_76_studyroom-76-1studyroom2,9,12,0.2181
sun3d-mit_76_studyroom-76-1studyroom2,9,13,0.0679
sun3d-mit_76_studyroom-76-1studyroom2,9,14,0.02
sun3d-mit_76_studyroom-76-1studyroom2,9,15,0.0164
sun3d-mit_76_studyroom-76-1studyroom2,9,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,17,0.0019
sun3d-mit_76_studyroom-76-1studyroom2,9,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,19,0.0023
sun3d-mit_76_studyroom-76-1studyroom2,9,20,0.0051
sun3d-mit_76_studyroom-76-1studyroom2,9,21,0.0061
sun3d-mit_76_studyroom-76-1studyroom2,9,22,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,33,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,34,0.0165
sun3d-mit_76_studyroom-76-1studyroom2,9,35,0.0702
sun3d-mit_76_studyroom-76-1studyroom2,9,36,0.1288
sun3d-mit_76_studyroom-76-1studyroom2,9,37,0.1395
sun3d-mit_76_studyroom-76-1studyroom2,9,38,0.1676
sun3d-mit_76_studyroom-76-1studyroom2,9,39,0.2013
sun3d-mit_76_studyroom-76-1studyroom2,9,40,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,41,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,42,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,43,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,44,0.0598
sun3d-mit_76_studyroom-76-1studyroom2,9,45,0.0352
sun3d-mit_76_studyroom-76-1studyroom2,9,46,0.0226
sun3d-mit_76_studyroom-76-1studyroom2,9,47,0.0321
sun3d-mit_76_studyroom-76-1studyroom2,9,48,0.0192
sun3d-mit_76_studyroom-76-1studyroom2,9,49,0.0308
sun3d-mit_76_studyroom-76-1studyroom2,9,50,0.1137
sun3d-mit_76_studyroom-76-1studyroom2,9,51,0.68
sun3d-mit_76_studyroom-76-1studyroom2,9,52,0.877
sun3d-mit_76_studyroom-76-1studyroom2,9,53,0.6995
sun3d-mit_76_studyroom-76-1studyroom2,9,54,0.1441
sun3d-mit_76_studyroom-76-1studyroom2,9,55,0.3358
sun3d-mit_76_studyroom-76-1studyroom2,9,56,0.2019
sun3d-mit_76_studyroom-76-1studyroom2,9,57,0.0017
sun3d-mit_76_studyroom-76-1studyroom2,9,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,9,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,11,0.635
sun3d-mit_76_studyroom-76-1studyroom2,10,12,0.3821
sun3d-mit_76_studyroom-76-1studyroom2,10,13,0.1477
sun3d-mit_76_studyroom-76-1studyroom2,10,14,0.0645
sun3d-mit_76_studyroom-76-1studyroom2,10,15,0.0266
sun3d-mit_76_studyroom-76-1studyroom2,10,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,17,0.0041
sun3d-mit_76_studyroom-76-1studyroom2,10,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,19,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,20,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,21,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,22,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,33,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,34,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,35,0.0291
sun3d-mit_76_studyroom-76-1studyroom2,10,36,0.079
sun3d-mit_76_studyroom-76-1studyroom2,10,37,0.1129
sun3d-mit_76_studyroom-76-1studyroom2,10,38,0.0427
sun3d-mit_76_studyroom-76-1studyroom2,10,39,0.146
sun3d-mit_76_studyroom-76-1studyroom2,10,40,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,41,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,42,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,43,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,44,0.0118
sun3d-mit_76_studyroom-76-1studyroom2,10,45,0.0052
sun3d-mit_76_studyroom-76-1studyroom2,10,46,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,47,0.0028
sun3d-mit_76_studyroom-76-1studyroom2,10,48,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,49,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,50,0.0337
sun3d-mit_76_studyroom-76-1studyroom2,10,51,0.3124
sun3d-mit_76_studyroom-76-1studyroom2,10,52,0.5954
sun3d-mit_76_studyroom-76-1studyroom2,10,53,0.7489
sun3d-mit_76_studyroom-76-1studyroom2,10,54,0.472
sun3d-mit_76_studyroom-76-1studyroom2,10,55,0.4636
sun3d-mit_76_studyroom-76-1studyroom2,10,56,0.2703
sun3d-mit_76_studyroom-76-1studyroom2,10,57,0.0118
sun3d-mit_76_studyroom-76-1studyroom2,10,58,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,59,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,60,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,61,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,62,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,63,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,64,0.0
sun3d-mit_76_studyroom-76-1studyroom2,10,65,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,12,0.3508
sun3d-mit_76_studyroom-76-1studyroom2,11,13,0.1089
sun3d-mit_76_studyroom-76-1studyroom2,11,14,0.0505
sun3d-mit_76_studyroom-76-1studyroom2,11,15,0.0149
sun3d-mit_76_studyroom-76-1studyroom2,11,16,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,17,0.001
sun3d-mit_76_studyroom-76-1studyroom2,11,18,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,19,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,20,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,21,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,22,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,23,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,24,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,25,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,26,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,27,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,28,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,29,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,30,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,31,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,32,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,33,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,34,0.0
sun3d-mit_76_studyroom-76-1studyroom2,11,35,0.0039
sun3d-mit_76_studyroom-76-1studyroom2,11,36,0.0117
sun3d-mit_76_studyroom-76-1studyroom2,11,37,0.0134
sun3d-mit_76_studyroom-76-1studyroom2,11,38,0.0005
sun3d-mit_76_studyroom-76-1studyroom2,11,39,0.0353
sun3d-mit_76_studyroom-76-1studyroom2,11,40,0.0
